,ligand,receptor,source,target,lr_means,cellphone_pvals,type_gene_A,type_gene_B,gene_A,gene_B,MeanLR
15,B2M,CD3D,Fibroblast cell,T cell,3.2119102,0.0,Ligand,Receptor,B2M,CD3D,3.2119102
16,PRSS1,F2R,Acinar cell,Endothelial cell,3.1894944,0.0,Ligand,Receptor,PRSS1,F2R,3.1894944
17,TIMP1,CD63,Stellate cell,Stellate cell,3.1614003,0.0,Ligand,Receptor,TIMP1,CD63,3.1614003
18,LUM,ITGB1,Fibroblast cell,Ductal cell type 2,3.1583133,0.0,Ligand,Receptor,LUM,ITGB1,3.1583133
19,TIMP1,CD63,Stellate cell,Ductal cell type 2,3.1123474,0.0,Ligand,Receptor,TIMP1,CD63,3.1123474
20,PRSS1,PARD3,Acinar cell,Ductal cell type 1,3.1076937,0.0,Ligand,Receptor,PRSS1,PARD3,3.1076937
21,PRSS1,F2RL3,Acinar cell,Endothelial cell,3.0901408,0.0,Ligand,Receptor,PRSS1,F2RL3,3.0901408
22,PRSS1,PARD3,Acinar cell,Ductal cell type 2,3.0879936,0.0,Ligand,Receptor,PRSS1,PARD3,3.0879936
23,PRSS1,F2RL1,Acinar cell,Ductal cell type 1,3.072233,0.0,Ligand,Receptor,PRSS1,F2RL1,3.072233
24,TIMP1,CD63,Stellate cell,Ductal cell type 1,3.069735,0.0,Ligand,Receptor,TIMP1,CD63,3.069735
25,LUM,ITGB1,Fibroblast cell,Ductal cell type 1,3.0671625,0.0,Ligand,Receptor,LUM,ITGB1,3.0671625
26,PRSS1,F2RL1,Acinar cell,Ductal cell type 2,3.0611835,0.0,Ligand,Receptor,PRSS1,F2RL1,3.0611835
27,APP,CD74,Endothelial cell,B cell,3.061104,0.0,Ligand,Receptor,APP,CD74,3.061104
28,TIMP1,CD63,Stellate cell,Endothelial cell,3.0539727,0.0,Ligand,Receptor,TIMP1,CD63,3.0539727
29,TIMP1,CD63,Fibroblast cell,Acinar cell,3.03276,0.0,Ligand,Receptor,TIMP1,CD63,3.03276
30,LUM,ITGB1,Fibroblast cell,Stellate cell,3.0040555,0.0,Ligand,Receptor,LUM,ITGB1,3.0040555
31,LUM,ITGB1,Fibroblast cell,Fibroblast cell,2.9852092,0.0,Ligand,Receptor,LUM,ITGB1,2.9852092
32,B2M,CD3G,Macrophage cell,T cell,2.9811919,0.0,Ligand,Receptor,B2M,CD3G,2.9811919
33,B2M,CD3G,T cell,T cell,2.975452,0.0,Ligand,Receptor,B2M,CD3G,2.975452
34,TIMP1,CD63,Macrophage cell,Fibroblast cell,2.9617653,0.0,Ligand,Receptor,TIMP1,CD63,2.9617653
35,B2M,CD3D,B cell,T cell,2.9616032,0.0,Ligand,Receptor,B2M,CD3D,2.9616032
36,APP,CD74,Endothelial cell,Macrophage cell,2.9581065,0.0,Ligand,Receptor,APP,CD74,2.9581065
37,TIMP1,CD63,Macrophage cell,Macrophage cell,2.9375758,0.0,Ligand,Receptor,TIMP1,CD63,2.9375758
38,APP,CD74,Ductal cell type 1,B cell,2.927259,0.0,Ligand,Receptor,APP,CD74,2.927259
39,B2M,CD3G,Ductal cell type 2,T cell,2.8992887,0.0,Ligand,Receptor,B2M,CD3G,2.8992887
40,B2M,CD247,Macrophage cell,T cell,2.8843906,0.0,Ligand,Receptor,B2M,CD247,2.8843906
41,B2M,CD247,T cell,T cell,2.8786507,0.0,Ligand,Receptor,B2M,CD247,2.8786507
42,B2M,CD3G,Endothelial cell,T cell,2.8681552,0.0,Ligand,Receptor,B2M,CD3G,2.8681552
43,B2M,TFRC,Macrophage cell,Macrophage cell,2.8668602,0.0,Ligand,Receptor,B2M,TFRC,2.8668602
44,B2M,TFRC,T cell,Macrophage cell,2.8611202,0.0,Ligand,Receptor,B2M,TFRC,2.8611202
45,TIMP1,CD63,Macrophage cell,Stellate cell,2.8578906,0.0,Ligand,Receptor,TIMP1,CD63,2.8578906
46,APP,CD74,Ductal cell type 1,Macrophage cell,2.8242614,0.0,Ligand,Receptor,APP,CD74,2.8242614
47,B2M,CD3G,Stellate cell,T cell,2.8179538,0.0,Ligand,Receptor,B2M,CD3G,2.8179538
48,LUM,ITGB1,Fibroblast cell,Endothelial cell,2.8142114,0.0,Ligand,Receptor,LUM,ITGB1,2.8142114
49,MMP7,CD44,Ductal cell type 1,Macrophage cell,2.8130648,0.0,Ligand,Receptor,MMP7,CD44,2.8130648
50,TIMP1,CD63,Macrophage cell,Ductal cell type 2,2.808838,0.0,Ligand,Receptor,TIMP1,CD63,2.808838
51,TIMP1,CD63,Endothelial cell,Fibroblast cell,2.803875,0.0,Ligand,Receptor,TIMP1,CD63,2.803875
52,B2M,CD247,Ductal cell type 2,T cell,2.8024874,0.0,Ligand,Receptor,B2M,CD247,2.8024874
53,APP,CD74,Ductal cell type 2,B cell,2.8019366,0.0,Ligand,Receptor,APP,CD74,2.8019366
54,B2M,TFRC,Ductal cell type 2,Macrophage cell,2.784957,0.0,Ligand,Receptor,B2M,TFRC,2.784957
55,B2M,LILRB2,Macrophage cell,Macrophage cell,2.7819905,0.0,Ligand,Receptor,B2M,LILRB2,2.7819905
56,TIMP1,CD63,Endothelial cell,Macrophage cell,2.7796855,0.0,Ligand,Receptor,TIMP1,CD63,2.7796855
57,B2M,LILRB2,T cell,Macrophage cell,2.7762506,0.0,Ligand,Receptor,B2M,LILRB2,2.7762506
58,APP,CD74,Fibroblast cell,B cell,2.7743258,0.0,Ligand,Receptor,APP,CD74,2.7743258
59,MMP7,CD44,Ductal cell type 1,Ductal cell type 1,2.774055,0.0,Ligand,Receptor,MMP7,CD44,2.774055
60,B2M,CD247,Endothelial cell,T cell,2.771354,0.0,Ligand,Receptor,B2M,CD247,2.771354
61,LGALS1,ITGB1,Fibroblast cell,Ductal cell type 2,2.770241,0.0,Ligand,Receptor,LGALS1,ITGB1,2.770241
62,TIMP1,CD63,Macrophage cell,Ductal cell type 1,2.7662253,0.0,Ligand,Receptor,TIMP1,CD63,2.7662253
63,SPINK1,EGFR,Acinar cell,Ductal cell type 2,2.766204,0.0,Ligand,Receptor,SPINK1,EGFR,2.766204
64,COL1A2,CD93,Fibroblast cell,Endothelial cell,2.7628489,0.0,Ligand,Receptor,COL1A2,CD93,2.7628489
65,TIMP1,CD63,Ductal cell type 2,Fibroblast cell,2.7574036,0.0,Ligand,Receptor,TIMP1,CD63,2.7574036
66,B2M,TFRC,Endothelial cell,Macrophage cell,2.7538235,0.0,Ligand,Receptor,B2M,TFRC,2.7538235
67,TIMP1,CD63,Macrophage cell,Endothelial cell,2.750463,0.0,Ligand,Receptor,TIMP1,CD63,2.750463
68,MMP7,CD44,Ductal cell type 1,Ductal cell type 2,2.7381418,0.0,Ligand,Receptor,MMP7,CD44,2.7381418
69,B2M,CD3G,Ductal cell type 1,T cell,2.7358925,0.0,Ligand,Receptor,B2M,CD3G,2.7358925
71,TIMP1,CD63,Ductal cell type 2,Macrophage cell,2.7332141,0.0,Ligand,Receptor,TIMP1,CD63,2.7332141
72,SPINK1,EGFR,Acinar cell,Ductal cell type 1,2.7308886,0.0,Ligand,Receptor,SPINK1,EGFR,2.7308886
74,B2M,CD247,Stellate cell,T cell,2.7211525,0.0,Ligand,Receptor,B2M,CD247,2.7211525
75,SPINK1,EGFR,Acinar cell,Acinar cell,2.7065623,0.0,Ligand,Receptor,SPINK1,EGFR,2.7065623
76,MMP7,CD151,Ductal cell type 1,Ductal cell type 2,2.7056081,0.0,Ligand,Receptor,MMP7,CD151,2.7056081
77,COL1A2,CD44,Fibroblast cell,Macrophage cell,2.7055779,0.0,Ligand,Receptor,COL1A2,CD44,2.7055779
78,B2M,TFRC,Macrophage cell,Ductal cell type 2,2.7052307,0.0,Ligand,Receptor,B2M,TFRC,2.7052307
79,SPINK1,EGFR,Acinar cell,Fibroblast cell,2.7036483,0.0,Ligand,Receptor,SPINK1,EGFR,2.7036483
80,B2M,TFRC,Stellate cell,Macrophage cell,2.703622,0.0,Ligand,Receptor,B2M,TFRC,2.703622
81,MMP7,CD151,Ductal cell type 1,Ductal cell type 1,2.7016754,0.0,Ligand,Receptor,MMP7,CD151,2.7016754
82,PRSS3,F2R,Acinar cell,Fibroblast cell,2.700757,0.0,Ligand,Receptor,PRSS3,F2R,2.700757
83,B2M,LILRB2,Ductal cell type 2,Macrophage cell,2.7000873,0.0,Ligand,Receptor,B2M,LILRB2,2.7000873
84,TIMP1,CD63,Endothelial cell,Stellate cell,2.7000003,0.0,Ligand,Receptor,TIMP1,CD63,2.7000003
85,B2M,TFRC,T cell,Ductal cell type 2,2.6994908,0.0,Ligand,Receptor,B2M,TFRC,2.6994908
86,APP,CD74,Ductal cell type 2,Macrophage cell,2.698939,0.0,Ligand,Receptor,APP,CD74,2.698939
88,B2M,CD3D,Macrophage cell,Stellate cell,2.6887634,0.009,Ligand,Receptor,B2M,CD3D,2.6887634
89,B2M,TFRC,Macrophage cell,Fibroblast cell,2.6863208,0.0,Ligand,Receptor,B2M,TFRC,2.6863208
93,B2M,CD3G,Fibroblast cell,T cell,2.6823711,0.0,Ligand,Receptor,B2M,CD3G,2.6823711
94,B2M,CD3D,Macrophage cell,Macrophage cell,2.681889,0.002,Ligand,Receptor,B2M,CD3D,2.681889
95,B2M,TFRC,T cell,Fibroblast cell,2.6805809,0.0,Ligand,Receptor,B2M,TFRC,2.6805809
97,LGALS1,ITGB1,Fibroblast cell,Ductal cell type 1,2.6790903,0.0,Ligand,Receptor,LGALS1,ITGB1,2.6790903
98,B2M,CD3D,T cell,Macrophage cell,2.6761491,0.003,Ligand,Receptor,B2M,CD3D,2.6761491
99,TIMP1,CD63,Stellate cell,Acinar cell,2.6757698,0.0,Ligand,Receptor,TIMP1,CD63,2.6757698
100,B2M,CD3D,Macrophage cell,B cell,2.6734421,0.004,Ligand,Receptor,B2M,CD3D,2.6734421
101,APP,CD74,Fibroblast cell,Macrophage cell,2.671328,0.0,Ligand,Receptor,APP,CD74,2.671328
102,B2M,LILRB2,Endothelial cell,Macrophage cell,2.668954,0.0,Ligand,Receptor,B2M,LILRB2,2.668954
104,CEL,CXCR4,Acinar cell,T cell,2.6671977,0.0,Ligand,Receptor,CEL,CXCR4,2.6671977
105,COL1A2,CD44,Fibroblast cell,Ductal cell type 1,2.666568,0.0,Ligand,Receptor,COL1A2,CD44,2.666568
106,APP,CD74,Endothelial cell,Endothelial cell,2.661172,0.0,Ligand,Receptor,APP,CD74,2.661172
107,B2M,LILRB1,Macrophage cell,B cell,2.657426,0.0,Ligand,Receptor,B2M,LILRB1,2.657426
109,TIMP1,CD63,Ductal cell type 2,Stellate cell,2.6535287,0.0,Ligand,Receptor,TIMP1,CD63,2.6535287
111,B2M,LILRB1,T cell,B cell,2.6516862,0.0,Ligand,Receptor,B2M,LILRB1,2.6516862
112,B2M,TFRC,Macrophage cell,Acinar cell,2.651063,0.004,Ligand,Receptor,B2M,TFRC,2.651063
113,TIMP1,CD63,Endothelial cell,Ductal cell type 2,2.6509473,0.0,Ligand,Receptor,TIMP1,CD63,2.6509473
114,B2M,LILRB1,Macrophage cell,Macrophage cell,2.6508555,0.0,Ligand,Receptor,B2M,LILRB1,2.6508555
116,APP,CD74,Stellate cell,B cell,2.6478286,0.0,Ligand,Receptor,APP,CD74,2.6478286
117,B2M,TFRC,T cell,Acinar cell,2.645323,0.005,Ligand,Receptor,B2M,TFRC,2.645323
118,B2M,LILRB1,T cell,Macrophage cell,2.6451156,0.0,Ligand,Receptor,B2M,LILRB1,2.6451156
119,B2M,CD247,Ductal cell type 1,T cell,2.6390913,0.0,Ligand,Receptor,B2M,CD247,2.6390913
120,COL1A2,CD44,Fibroblast cell,Ductal cell type 2,2.6306548,0.0,Ligand,Receptor,COL1A2,CD44,2.6306548
122,HLA-A,CD3D,Endothelial cell,T cell,2.6266842,0.0,Ligand,Receptor,HLA-A,CD3D,2.6266842
124,B2M,TFRC,Macrophage cell,Ductal cell type 1,2.6246958,0.0,Ligand,Receptor,B2M,TFRC,2.6246958
126,TIMP1,CD63,Fibroblast cell,T cell,2.6230068,0.0,Ligand,Receptor,TIMP1,CD63,2.6230068
127,B2M,TFRC,Ductal cell type 1,Macrophage cell,2.6215608,0.0,Ligand,Receptor,B2M,TFRC,2.6215608
129,B2M,TFRC,T cell,Ductal cell type 1,2.6189559,0.0,Ligand,Receptor,B2M,TFRC,2.6189559
130,B2M,LILRB2,Stellate cell,Macrophage cell,2.6187525,0.0,Ligand,Receptor,B2M,LILRB2,2.6187525
131,B2M,CD247,Macrophage cell,Acinar cell,2.617771,0.003,Ligand,Receptor,B2M,CD247,2.617771
132,LGALS1,ITGB1,Fibroblast cell,Stellate cell,2.6159835,0.0,Ligand,Receptor,LGALS1,ITGB1,2.6159835
134,B2M,CD247,T cell,Acinar cell,2.612031,0.005,Ligand,Receptor,B2M,CD247,2.612031
136,TIMP1,CD63,Endothelial cell,Ductal cell type 1,2.608335,0.0,Ligand,Receptor,TIMP1,CD63,2.608335
138,TIMP1,CD63,Ductal cell type 2,Ductal cell type 2,2.604476,0.0,Ligand,Receptor,TIMP1,CD63,2.604476
139,B2M,TFRC,Ductal cell type 2,Fibroblast cell,2.6044176,0.003,Ligand,Receptor,B2M,TFRC,2.6044176
142,CEL,CXCR4,Acinar cell,B cell,2.5985827,0.0,Ligand,Receptor,CEL,CXCR4,2.5985827
143,HLA-A,CD3D,Ductal cell type 2,T cell,2.5979989,0.0,Ligand,Receptor,HLA-A,CD3D,2.5979989
144,LGALS1,ITGB1,Fibroblast cell,Fibroblast cell,2.597137,0.0,Ligand,Receptor,LGALS1,ITGB1,2.597137
145,TIMP1,CD63,Endothelial cell,Endothelial cell,2.5925727,0.0,Ligand,Receptor,TIMP1,CD63,2.5925727
146,B2M,TFRC,Endothelial cell,Ductal cell type 2,2.592194,0.004,Ligand,Receptor,B2M,TFRC,2.592194
148,LGALS1,ITGB1,Stellate cell,Ductal cell type 2,2.58766,0.0,Ligand,Receptor,LGALS1,ITGB1,2.58766
149,VIM,CD44,Stellate cell,Macrophage cell,2.5868511,0.0,Ligand,Receptor,VIM,CD44,2.5868511
150,B2M,CD247,Fibroblast cell,T cell,2.5855699,0.0,Ligand,Receptor,B2M,CD247,2.5855699
151,COL1A1,CD93,Fibroblast cell,Endothelial cell,2.5795746,0.0,Ligand,Receptor,COL1A1,CD93,2.5795746
152,HLA-A,CD3D,T cell,T cell,2.5790577,0.0,Ligand,Receptor,HLA-A,CD3D,2.5790577
155,B2M,LILRB1,Ductal cell type 2,B cell,2.575523,0.0,Ligand,Receptor,B2M,LILRB1,2.575523
156,B2M,TFRC,Endothelial cell,Fibroblast cell,2.5732841,0.002,Ligand,Receptor,B2M,TFRC,2.5732841
161,B2M,LILRB1,Ductal cell type 2,Macrophage cell,2.5689523,0.0,Ligand,Receptor,B2M,LILRB1,2.5689523
163,B2M,TFRC,Fibroblast cell,Macrophage cell,2.5680394,0.005,Ligand,Receptor,B2M,TFRC,2.5680394
164,S100A9,ITGB2,Macrophage cell,Macrophage cell,2.5675733,0.0,Ligand,Receptor,S100A9,ITGB2,2.5675733
165,MMP7,CD151,Ductal cell type 1,Stellate cell,2.5630012,0.0,Ligand,Receptor,MMP7,CD151,2.5630012
166,TIMP1,CD63,Ductal cell type 2,Ductal cell type 1,2.5618637,0.0,Ligand,Receptor,TIMP1,CD63,2.5618637
168,PRSS3,F2R,Acinar cell,Endothelial cell,2.55142,0.0,Ligand,Receptor,PRSS3,F2R,2.55142
170,VIM,CD44,Stellate cell,Ductal cell type 1,2.547841,0.0,Ligand,Receptor,VIM,CD44,2.547841
171,HLA-A,CD3D,Macrophage cell,T cell,2.5468462,0.0,Ligand,Receptor,HLA-A,CD3D,2.5468462
172,TIMP1,CD63,Ductal cell type 2,Endothelial cell,2.546101,0.0,Ligand,Receptor,TIMP1,CD63,2.546101
173,APP,CD74,Stellate cell,Macrophage cell,2.544831,0.0,Ligand,Receptor,APP,CD74,2.544831
174,B2M,LILRB1,Endothelial cell,B cell,2.5443895,0.0,Ligand,Receptor,B2M,LILRB1,2.5443895
175,HLA-C,CD3D,T cell,T cell,2.5440369,0.0,Ligand,Receptor,HLA-C,CD3D,2.5440369
180,B2M,LILRB1,Endothelial cell,Macrophage cell,2.537819,0.0,Ligand,Receptor,B2M,LILRB1,2.537819
181,B2M,LILRB2,Ductal cell type 1,Macrophage cell,2.5366912,0.0,Ligand,Receptor,B2M,LILRB2,2.5366912
183,APP,CD74,Endothelial cell,Ductal cell type 1,2.529522,0.0,Ligand,Receptor,APP,CD74,2.529522
184,MMP7,CD44,Ductal cell type 2,Macrophage cell,2.5293605,0.0,Ligand,Receptor,MMP7,CD44,2.5293605
186,APP,CD74,Ductal cell type 1,Endothelial cell,2.5273266,0.0,Ligand,Receptor,APP,CD74,2.5273266
188,TIMP1,CD63,Ductal cell type 1,Fibroblast cell,2.5234852,0.0,Ligand,Receptor,TIMP1,CD63,2.5234852
190,LGALS1,ITGB1,Macrophage cell,Ductal cell type 2,2.5224023,0.0,Ligand,Receptor,LGALS1,ITGB1,2.5224023
191,COL1A1,CD44,Fibroblast cell,Macrophage cell,2.5223036,0.0,Ligand,Receptor,COL1A1,CD44,2.5223036
195,HLA-B,CD3D,Endothelial cell,T cell,2.5151129,0.0,Ligand,Receptor,HLA-B,CD3D,2.5151129
196,MMP7,CD151,Ductal cell type 1,Endothelial cell,2.5131679,0.0,Ligand,Receptor,MMP7,CD151,2.5131679
197,HLA-B,CD3D,Macrophage cell,T cell,2.5123959,0.0,Ligand,Receptor,HLA-B,CD3D,2.5123959
198,VIM,CD44,Stellate cell,Ductal cell type 2,2.511928,0.0,Ligand,Receptor,VIM,CD44,2.511928
202,MMP7,CD44,Ductal cell type 1,Stellate cell,2.5036347,0.0,Ligand,Receptor,MMP7,CD44,2.5036347
203,VIM,CD44,Endothelial cell,Macrophage cell,2.5032573,0.0,Ligand,Receptor,VIM,CD44,2.5032573
204,LUM,ITGB1,Fibroblast cell,Macrophage cell,2.49958,0.0,Ligand,Receptor,LUM,ITGB1,2.49958
205,TIMP1,CD63,Ductal cell type 1,Macrophage cell,2.4992957,0.0,Ligand,Receptor,TIMP1,CD63,2.4992957
206,MMP7,CD44,Ductal cell type 1,Acinar cell,2.4976692,0.0,Ligand,Receptor,MMP7,CD44,2.4976692
207,LGALS1,ITGB1,Stellate cell,Ductal cell type 1,2.4965093,0.0,Ligand,Receptor,LGALS1,ITGB1,2.4965093
208,B2M,LILRB1,Stellate cell,B cell,2.494188,0.0,Ligand,Receptor,B2M,LILRB1,2.494188
209,TIMP1,CD63,Fibroblast cell,B cell,2.4940546,0.0,Ligand,Receptor,TIMP1,CD63,2.4940546
210,S100A9,CD68,Macrophage cell,Macrophage cell,2.4927263,0.0,Ligand,Receptor,S100A9,CD68,2.4927263
212,MMP7,CD44,Ductal cell type 2,Ductal cell type 1,2.4903507,0.0,Ligand,Receptor,MMP7,CD44,2.4903507
213,MMP7,CD44,Ductal cell type 1,T cell,2.4903207,0.0,Ligand,Receptor,MMP7,CD44,2.4903207
216,B2M,LILRB1,Stellate cell,Macrophage cell,2.4876175,0.0,Ligand,Receptor,B2M,LILRB1,2.4876175
217,COL1A1,CD44,Fibroblast cell,Ductal cell type 1,2.4832935,0.0,Ligand,Receptor,COL1A1,CD44,2.4832935
219,PRSS3,PARD3,Acinar cell,Ductal cell type 1,2.4696193,0.0,Ligand,Receptor,PRSS3,PARD3,2.4696193
220,HLA-B,CD3D,Ductal cell type 2,T cell,2.468193,0.0,Ligand,Receptor,HLA-B,CD3D,2.468193
222,VIM,CD44,Endothelial cell,Ductal cell type 1,2.4642475,0.0,Ligand,Receptor,VIM,CD44,2.4642475
226,LCN2,FCGR2A,Ductal cell type 2,Macrophage cell,2.454442,0.0,Ligand,Receptor,LCN2,FCGR2A,2.454442
227,MMP7,CD44,Ductal cell type 2,Ductal cell type 2,2.4544375,0.0,Ligand,Receptor,MMP7,CD44,2.4544375
228,SPP1,CD44,Ductal cell type 1,Macrophage cell,2.4523516,0.0,Ligand,Receptor,SPP1,CD44,2.4523516
229,PRSS3,F2RL3,Acinar cell,Endothelial cell,2.4520664,0.0,Ligand,Receptor,PRSS3,F2RL3,2.4520664
230,HLA-A,CD3D,Stellate cell,T cell,2.4507027,0.0,Ligand,Receptor,HLA-A,CD3D,2.4507027
231,PRSS3,PARD3,Acinar cell,Ductal cell type 2,2.4499192,0.0,Ligand,Receptor,PRSS3,PARD3,2.4499192
232,COL1A1,CD44,Fibroblast cell,Ductal cell type 2,2.4473805,0.0,Ligand,Receptor,COL1A1,CD44,2.4473805
235,VIM,CD44,Fibroblast cell,Macrophage cell,2.4420972,0.0,Ligand,Receptor,VIM,CD44,2.4420972
237,MMP7,CD151,Ductal cell type 1,Fibroblast cell,2.4401906,0.0,Ligand,Receptor,MMP7,CD151,2.4401906
239,HLA-A,CD3D,Ductal cell type 1,T cell,2.4388514,0.0,Ligand,Receptor,HLA-A,CD3D,2.4388514
240,HLA-C,CD3D,Endothelial cell,T cell,2.4385405,0.0,Ligand,Receptor,HLA-C,CD3D,2.4385405
241,LGALS1,PTPRC,Fibroblast cell,T cell,2.4374936,0.0,Ligand,Receptor,LGALS1,PTPRC,2.4374936
244,APP,RPSA,Endothelial cell,T cell,2.434955,0.0,Ligand,Receptor,APP,RPSA,2.434955
245,PRSS3,F2RL1,Acinar cell,Ductal cell type 1,2.4341586,0.0,Ligand,Receptor,PRSS3,F2RL1,2.4341586
246,LGALS1,ITGB1,Stellate cell,Stellate cell,2.4334025,0.0,Ligand,Receptor,LGALS1,ITGB1,2.4334025
248,LGALS1,ITGB1,Macrophage cell,Ductal cell type 1,2.4312515,0.0,Ligand,Receptor,LGALS1,ITGB1,2.4312515
249,APP,RPSA,Endothelial cell,B cell,2.4311876,0.0,Ligand,Receptor,APP,RPSA,2.4311876
250,VIM,CD44,Endothelial cell,Ductal cell type 2,2.4283342,0.0,Ligand,Receptor,VIM,CD44,2.4283342
252,LGALS1,ITGB1,Fibroblast cell,Endothelial cell,2.4261394,0.0,Ligand,Receptor,LGALS1,ITGB1,2.4261394
253,PRSS3,F2RL1,Acinar cell,Ductal cell type 2,2.423109,0.0,Ligand,Receptor,PRSS3,F2RL1,2.423109
254,MMP7,CD151,Ductal cell type 2,Ductal cell type 2,2.4219038,0.0,Ligand,Receptor,MMP7,CD151,2.4219038
255,TIMP1,CD63,Ductal cell type 1,Stellate cell,2.4196105,0.0,Ligand,Receptor,TIMP1,CD63,2.4196105
256,HLA-C,CD3D,Macrophage cell,T cell,2.4191754,0.0,Ligand,Receptor,HLA-C,CD3D,2.4191754
257,MMP7,CD151,Ductal cell type 2,Ductal cell type 1,2.4179711,0.0,Ligand,Receptor,MMP7,CD151,2.4179711
258,LGALS1,ITGB1,Stellate cell,Fibroblast cell,2.414556,0.0,Ligand,Receptor,LGALS1,ITGB1,2.414556
259,SPP1,CD44,Ductal cell type 1,Ductal cell type 1,2.4133418,0.0,Ligand,Receptor,SPP1,CD44,2.4133418
261,HLA-A,APLP2,Endothelial cell,Ductal cell type 1,2.4113946,0.0,Ligand,Receptor,HLA-A,APLP2,2.4113946
266,VIM,CD44,Fibroblast cell,Ductal cell type 1,2.4030874,0.0,Ligand,Receptor,VIM,CD44,2.4030874
267,APP,CD74,Ductal cell type 2,Endothelial cell,2.4020042,0.0,Ligand,Receptor,APP,CD74,2.4020042
268,HLA-A,APLP2,Endothelial cell,Ductal cell type 2,2.4006033,0.0,Ligand,Receptor,HLA-A,APLP2,2.4006033
269,COL1A2,CD44,Fibroblast cell,Stellate cell,2.3961477,0.0,Ligand,Receptor,COL1A2,CD44,2.3961477
270,APP,CD74,Ductal cell type 1,Ductal cell type 1,2.3956769,0.0,Ligand,Receptor,APP,CD74,2.3956769
272,COL1A2,CD44,Fibroblast cell,Acinar cell,2.3901825,0.0,Ligand,Receptor,COL1A2,CD44,2.3901825
276,COPA,CD74,Endothelial cell,B cell,2.3857696,0.0,Ligand,Receptor,COPA,CD74,2.3857696
278,MMP7,SDC1,Ductal cell type 1,Ductal cell type 2,2.3849392,0.0,Ligand,Receptor,MMP7,SDC1,2.3849392
279,COPA,CD74,Ductal cell type 1,B cell,2.384568,0.0,Ligand,Receptor,COPA,CD74,2.384568
281,COL1A2,CD44,Fibroblast cell,T cell,2.3828337,0.0,Ligand,Receptor,COL1A2,CD44,2.3828337
282,HLA-A,APLP2,Ductal cell type 2,Ductal cell type 1,2.382709,0.0,Ligand,Receptor,HLA-A,APLP2,2.382709
284,SPP1,CD44,Ductal cell type 1,Ductal cell type 2,2.3774288,0.0,Ligand,Receptor,SPP1,CD44,2.3774288
285,HLA-B,CD3D,T cell,T cell,2.3772945,0.0,Ligand,Receptor,HLA-B,CD3D,2.3772945
286,CEL,CXCR4,Acinar cell,Macrophage cell,2.3764114,0.0,Ligand,Receptor,CEL,CXCR4,2.3764114
287,COPA,CD74,Fibroblast cell,B cell,2.375942,0.0,Ligand,Receptor,COPA,CD74,2.375942
288,HLA-A,APLP2,Endothelial cell,Macrophage cell,2.3754463,0.0,Ligand,Receptor,HLA-A,APLP2,2.3754463
289,HMGB1,CXCR4,B cell,T cell,2.3751998,0.0,Ligand,Receptor,HMGB1,CXCR4,2.3751998
290,LUM,ITGB1,Fibroblast cell,Acinar cell,2.3748765,0.0,Ligand,Receptor,LUM,ITGB1,2.3748765
292,APP,CD74,Fibroblast cell,Endothelial cell,2.3743935,0.0,Ligand,Receptor,APP,CD74,2.3743935
293,SPP1,CD44,Ductal cell type 2,Macrophage cell,2.3732479,0.0,Ligand,Receptor,SPP1,CD44,2.3732479
294,SPARC,ENG,Fibroblast cell,Endothelial cell,2.3725877,0.0,Ligand,Receptor,SPARC,ENG,2.3725877
