,ligand,receptor,source,target,lr_means,cellphone_pvals,type_gene_A,type_gene_B,gene_A,gene_B,MeanLR
34,HLA-B,CANX,Endothelial cell,Endothelial cell,2.1788082,0.0,Ligand,Receptor,HLA-B,CANX,2.1788082
35,LGALS1,ITGB1,Stellate cell,Fibroblast cell,2.1786857,0.0,Ligand,Receptor,LGALS1,ITGB1,2.1786857
36,LGALS1,ITGB1,Fibroblast cell,Stellate cell,2.169354,0.0,Ligand,Receptor,LGALS1,ITGB1,2.169354
37,MFGE8,PDGFRB,Stellate cell,Stellate cell,2.158634,0.0,Ligand,Receptor,MFGE8,PDGFRB,2.158634
38,HLA-A,APLP2,Endothelial cell,Stellate cell,2.1545584,0.0,Ligand,Receptor,HLA-A,APLP2,2.1545584
41,CALM2,AQP1,Fibroblast cell,Ductal cell type 1,2.1359887,0.0,Ligand,Receptor,CALM2,AQP1,2.1359887
42,FBLN1,ITGB1,Fibroblast cell,Stellate cell,2.133244,0.0,Ligand,Receptor,FBLN1,ITGB1,2.133244
43,LGALS1,ITGB1,Fibroblast cell,Fibroblast cell,2.1329496,0.0,Ligand,Receptor,LGALS1,ITGB1,2.1329496
44,HLA-B,CANX,Endothelial cell,Fibroblast cell,2.117456,0.0,Ligand,Receptor,HLA-B,CANX,2.117456
45,DCN,EGFR,Fibroblast cell,Ductal cell type 1,2.1100464,0.0,Ligand,Receptor,DCN,EGFR,2.1100464
46,FBLN1,ITGB1,Fibroblast cell,Fibroblast cell,2.0968397,0.0,Ligand,Receptor,FBLN1,ITGB1,2.0968397
47,HLA-C,NOTCH4,Endothelial cell,Endothelial cell,2.090461,0.0,Ligand,Receptor,HLA-C,NOTCH4,2.090461
49,LUM,ITGB1,Fibroblast cell,Endocrine cell,2.077463,0.0,Ligand,Receptor,LUM,ITGB1,2.077463
50,TIMP1,CD63,Fibroblast cell,Stellate cell,2.0661242,0.0,Ligand,Receptor,TIMP1,CD63,2.0661242
51,HLA-B,CANX,Endothelial cell,Stellate cell,2.057139,0.0,Ligand,Receptor,HLA-B,CANX,2.057139
52,TIMP1,CD63,Stellate cell,Fibroblast cell,2.052618,0.0,Ligand,Receptor,TIMP1,CD63,2.052618
53,APP,RPSA,Ductal cell type 1,Ductal cell type 1,2.049882,0.0,Ligand,Receptor,APP,RPSA,2.049882
54,TIMP1,CD63,Fibroblast cell,Endothelial cell,2.0469706,0.0,Ligand,Receptor,TIMP1,CD63,2.0469706
55,PTMA,VIPR1,Endothelial cell,Stellate cell,2.0325408,0.0,Ligand,Receptor,PTMA,VIPR1,2.0325408
56,APP,RPSA,Endothelial cell,Ductal cell type 1,2.02888,0.001,Ligand,Receptor,APP,RPSA,2.02888
58,CALM2,AQP1,Ductal cell type 1,Endothelial cell,2.0185866,0.0,Ligand,Receptor,CALM2,AQP1,2.0185866
59,COPA,CD74,Ductal cell type 1,Endothelial cell,1.9993912,0.0,Ligand,Receptor,COPA,CD74,1.9993912
60,IAPP,RAMP1,Endocrine cell,Fibroblast cell,1.9954805,0.0,Ligand,Receptor,IAPP,RAMP1,1.9954805
61,TIMP1,CD63,Fibroblast cell,Ductal cell type 1,1.9937451,0.0,Ligand,Receptor,TIMP1,CD63,1.9937451
62,MFGE8,PDGFRB,Fibroblast cell,Stellate cell,1.9759128,0.0,Ligand,Receptor,MFGE8,PDGFRB,1.9759128
63,COPA,CD74,Endothelial cell,Endothelial cell,1.9677192,0.0,Ligand,Receptor,COPA,CD74,1.9677192
65,CALM2,AQP1,Ductal cell type 1,Ductal cell type 1,1.9509714,0.0,Ligand,Receptor,CALM2,AQP1,1.9509714
67,COPA,CD74,Endocrine cell,Endothelial cell,1.9369015,0.0,Ligand,Receptor,COPA,CD74,1.9369015
68,TIMP3,CD44,Fibroblast cell,Ductal cell type 1,1.9365448,0.0,Ligand,Receptor,TIMP3,CD44,1.9365448
69,VIM,CD44,Endothelial cell,Ductal cell type 1,1.9362698,0.0,Ligand,Receptor,VIM,CD44,1.9362698
70,CALM2,MYLK,Stellate cell,Stellate cell,1.9331522,0.0,Ligand,Receptor,CALM2,MYLK,1.9331522
71,B2M,TFRC,Fibroblast cell,Ductal cell type 1,1.9252424,0.007,Ligand,Receptor,B2M,TFRC,1.9252424
72,CALM1,AQP1,Endothelial cell,Endothelial cell,1.9237993,0.0,Ligand,Receptor,CALM1,AQP1,1.9237993
73,HLA-A,APLP2,Endothelial cell,Endocrine cell,1.922772,0.001,Ligand,Receptor,HLA-A,APLP2,1.922772
74,CXCL12,ITGB1,Fibroblast cell,Stellate cell,1.9137925,0.0,Ligand,Receptor,CXCL12,ITGB1,1.9137925
75,VIM,CD44,Stellate cell,Stellate cell,1.9099565,0.0,Ligand,Receptor,VIM,CD44,1.9099565
78,HLA-A,ERBB2,Endothelial cell,Ductal cell type 1,1.8878772,0.0,Ligand,Receptor,HLA-A,ERBB2,1.8878772
80,CXCL12,ITGB1,Fibroblast cell,Fibroblast cell,1.8773882,0.0,Ligand,Receptor,CXCL12,ITGB1,1.8773882
81,LGALS1,ITGB1,Stellate cell,Endothelial cell,1.8756852,0.0,Ligand,Receptor,LGALS1,ITGB1,1.8756852
82,VIM,CD44,Stellate cell,Fibroblast cell,1.874947,0.0,Ligand,Receptor,VIM,CD44,1.874947
83,TIMP1,CD63,Stellate cell,Stellate cell,1.8739214,0.0,Ligand,Receptor,TIMP1,CD63,1.8739214
84,TIMP1,CD63,Endothelial cell,Fibroblast cell,1.8726935,0.0,Ligand,Receptor,TIMP1,CD63,1.8726935
86,VIM,CD44,Fibroblast cell,Stellate cell,1.862742,0.0,Ligand,Receptor,VIM,CD44,1.862742
88,CALM1,AQP1,Endothelial cell,Ductal cell type 1,1.856184,0.0,Ligand,Receptor,CALM1,AQP1,1.856184
89,TIMP1,CD63,Stellate cell,Endothelial cell,1.8547678,0.0,Ligand,Receptor,TIMP1,CD63,1.8547678
91,A2M,LRP1,Endothelial cell,Fibroblast cell,1.8459672,0.0,Ligand,Receptor,A2M,LRP1,1.8459672
93,CD99,CD81,Endocrine cell,Fibroblast cell,1.8331006,0.0,Ligand,Receptor,CD99,CD81,1.8331006
95,LGALS1,ITGB1,Fibroblast cell,Endothelial cell,1.8299491,0.0,Ligand,Receptor,LGALS1,ITGB1,1.8299491
97,VIM,CD44,Fibroblast cell,Fibroblast cell,1.8277324,0.0,Ligand,Receptor,VIM,CD44,1.8277324
99,CALM1,SCTR,Endothelial cell,Ductal cell type 1,1.8252658,0.0,Ligand,Receptor,CALM1,SCTR,1.8252658
100,VIM,CD44,Stellate cell,Endocrine cell,1.8178843,0.0,Ligand,Receptor,VIM,CD44,1.8178843
102,IAPP,CALCRL,Endocrine cell,Endothelial cell,1.8164654,0.0,Ligand,Receptor,IAPP,CALCRL,1.8164654
103,S100A10,TRPV6,Ductal cell type 1,Ductal cell type 1,1.8124325,0.0,Ligand,Receptor,S100A10,TRPV6,1.8124325
108,TIMP1,CD63,Stellate cell,Ductal cell type 1,1.8015423,0.0,Ligand,Receptor,TIMP1,CD63,1.8015423
109,SPP1,CD44,Ductal cell type 1,Ductal cell type 1,1.7960838,0.0,Ligand,Receptor,SPP1,CD44,1.7960838
110,FBLN1,ITGB1,Fibroblast cell,Endothelial cell,1.7938392,0.0,Ligand,Receptor,FBLN1,ITGB1,1.7938392
111,CALM2,MYLK,Fibroblast cell,Stellate cell,1.7882774,0.0,Ligand,Receptor,CALM2,MYLK,1.7882774
112,VIM,CD44,Stellate cell,Endothelial cell,1.7862017,0.0,Ligand,Receptor,VIM,CD44,1.7862017
115,VIM,CD44,Fibroblast cell,Endocrine cell,1.7706698,0.0,Ligand,Receptor,VIM,CD44,1.7706698
117,SERPING1,LRP1,Fibroblast cell,Fibroblast cell,1.7615018,0.0,Ligand,Receptor,SERPING1,LRP1,1.7615018
119,INS,INSR,Endothelial cell,Endothelial cell,1.7526765,0.001,Ligand,Receptor,INS,INSR,1.7526765
120,PTMA,VIPR1,Stellate cell,Stellate cell,1.7523084,0.004,Ligand,Receptor,PTMA,VIPR1,1.7523084
121,INS,INSR,Ductal cell type 1,Endothelial cell,1.7519283,0.0,Ligand,Receptor,INS,INSR,1.7519283
122,FABP5,RXRA,Endothelial cell,Ductal cell type 1,1.7439017,0.0,Ligand,Receptor,FABP5,RXRA,1.7439017
123,FABP5,RXRA,Endothelial cell,Stellate cell,1.742331,0.0,Ligand,Receptor,FABP5,RXRA,1.742331
124,IAPP,PTH1R,Endocrine cell,Stellate cell,1.7422926,0.0,Ligand,Receptor,IAPP,PTH1R,1.7422926
125,IAPP,VIPR1,Endocrine cell,Stellate cell,1.7421918,0.0,Ligand,Receptor,IAPP,VIPR1,1.7421918
126,VIM,CD44,Fibroblast cell,Endothelial cell,1.7389872,0.0,Ligand,Receptor,VIM,CD44,1.7389872
129,SPARC,ENG,Stellate cell,Endothelial cell,1.735795,0.0,Ligand,Receptor,SPARC,ENG,1.735795
130,CD99,CD81,Fibroblast cell,Fibroblast cell,1.7226982,0.0,Ligand,Receptor,CD99,CD81,1.7226982
132,LGALS1,ITGB1,Stellate cell,Ductal cell type 1,1.7218356,0.0,Ligand,Receptor,LGALS1,ITGB1,1.7218356
133,SPP1,S1PR1,Ductal cell type 1,Endothelial cell,1.7183154,0.0,Ligand,Receptor,SPP1,S1PR1,1.7183154
137,CALM2,MYLK,Stellate cell,Fibroblast cell,1.7110348,0.0,Ligand,Receptor,CALM2,MYLK,1.7110348
140,TIMP3,CD44,Endothelial cell,Ductal cell type 1,1.7029017,0.0,Ligand,Receptor,TIMP3,CD44,1.7029017
141,IAPP,RAMP1,Endocrine cell,Stellate cell,1.7003533,0.0,Ligand,Receptor,IAPP,RAMP1,1.7003533
142,FABP5,RXRA,Endothelial cell,Fibroblast cell,1.6964197,0.0,Ligand,Receptor,FABP5,RXRA,1.6964197
143,SPARC,ENG,Endothelial cell,Endothelial cell,1.6941525,0.0,Ligand,Receptor,SPARC,ENG,1.6941525
144,FABP5,RXRA,Endothelial cell,Endocrine cell,1.69412,0.0,Ligand,Receptor,FABP5,RXRA,1.69412
145,TIMP1,CD63,Endothelial cell,Stellate cell,1.6939969,0.0,Ligand,Receptor,TIMP1,CD63,1.6939969
147,VWF,ITGB1,Endothelial cell,Stellate cell,1.6854525,0.0,Ligand,Receptor,VWF,ITGB1,1.6854525
148,FABP5,RXRA,Endothelial cell,Endothelial cell,1.6838965,0.0,Ligand,Receptor,FABP5,RXRA,1.6838965
149,TIMP3,KDR,Fibroblast cell,Endothelial cell,1.6825312,0.0,Ligand,Receptor,TIMP3,KDR,1.6825312
150,HLA-C,NOTCH4,Endothelial cell,Ductal cell type 1,1.6802641,0.0,Ligand,Receptor,HLA-C,NOTCH4,1.6802641
151,APOD,LEPR,Fibroblast cell,Endothelial cell,1.6785867,0.0,Ligand,Receptor,APOD,LEPR,1.6785867
152,IAPP,RAMP3,Endocrine cell,Endocrine cell,1.676975,0.0,Ligand,Receptor,IAPP,RAMP3,1.676975
153,LGALS1,ITGB1,Fibroblast cell,Ductal cell type 1,1.6760995,0.0,Ligand,Receptor,LGALS1,ITGB1,1.6760995
155,TIMP1,CD63,Endothelial cell,Endothelial cell,1.6748433,0.0,Ligand,Receptor,TIMP1,CD63,1.6748433
156,CD99,CD81,Endothelial cell,Fibroblast cell,1.6733186,0.0,Ligand,Receptor,CD99,CD81,1.6733186
157,TIMP2,ITGB1,Fibroblast cell,Stellate cell,1.6634245,0.0,Ligand,Receptor,TIMP2,ITGB1,1.6634245
161,IAPP,RAMP1,Endocrine cell,Endothelial cell,1.6579734,0.0,Ligand,Receptor,IAPP,RAMP1,1.6579734
162,ANXA2,ROBO4,Ductal cell type 1,Endothelial cell,1.6578382,0.0,Ligand,Receptor,ANXA2,ROBO4,1.6578382
163,IAPP,RAMP1,Endocrine cell,Endocrine cell,1.6530634,0.0,Ligand,Receptor,IAPP,RAMP1,1.6530634
164,A2M,LRP1,Fibroblast cell,Fibroblast cell,1.6516559,0.0,Ligand,Receptor,A2M,LRP1,1.6516559
165,VWF,ITGB1,Endothelial cell,Fibroblast cell,1.6490482,0.0,Ligand,Receptor,VWF,ITGB1,1.6490482
166,GNAI2,CAV1,Endothelial cell,Endothelial cell,1.644052,0.0,Ligand,Receptor,GNAI2,CAV1,1.644052
168,IAPP,ADRB2,Endocrine cell,Endothelial cell,1.6431534,0.0,Ligand,Receptor,IAPP,ADRB2,1.6431534
169,PTMA,VIPR1,Ductal cell type 1,Stellate cell,1.6421943,0.001,Ligand,Receptor,PTMA,VIPR1,1.6421943
170,FBLN1,ITGB1,Fibroblast cell,Ductal cell type 1,1.6399896,0.0,Ligand,Receptor,FBLN1,ITGB1,1.6399896
174,PTN,NCL,Fibroblast cell,Fibroblast cell,1.6362357,0.0,Ligand,Receptor,PTN,NCL,1.6362357
175,CALM2,INSR,Stellate cell,Endothelial cell,1.6332146,0.0,Ligand,Receptor,CALM2,INSR,1.6332146
177,TIMP2,ITGB1,Fibroblast cell,Fibroblast cell,1.6270204,0.0,Ligand,Receptor,TIMP2,ITGB1,1.6270204
178,TIMP3,AGTR2,Fibroblast cell,Fibroblast cell,1.6264155,0.0,Ligand,Receptor,TIMP3,AGTR2,1.6264155
179,GNAS,VIPR1,Endocrine cell,Stellate cell,1.6237049,0.0,Ligand,Receptor,GNAS,VIPR1,1.6237049
181,PTN,PTPRB,Fibroblast cell,Endothelial cell,1.6226947,0.0,Ligand,Receptor,PTN,PTPRB,1.6226947
182,PSAP,LRP1,Fibroblast cell,Fibroblast cell,1.6221316,0.0,Ligand,Receptor,PSAP,LRP1,1.6221316
183,TIMP1,CD63,Endothelial cell,Ductal cell type 1,1.6216178,0.0,Ligand,Receptor,TIMP1,CD63,1.6216178
184,ADCYAP1,RAMP2,Endocrine cell,Endothelial cell,1.6214244,0.0,Ligand,Receptor,ADCYAP1,RAMP2,1.6214244
189,TIMP3,DDR1,Fibroblast cell,Endocrine cell,1.6099786,0.0,Ligand,Receptor,TIMP3,DDR1,1.6099786
190,TIMP3,DDR1,Fibroblast cell,Ductal cell type 1,1.6096021,0.0,Ligand,Receptor,TIMP3,DDR1,1.6096021
192,TIMP3,CD44,Fibroblast cell,Stellate cell,1.6064868,0.0,Ligand,Receptor,TIMP3,CD44,1.6064868
193,VIM,CD44,Endothelial cell,Stellate cell,1.6062118,0.0,Ligand,Receptor,VIM,CD44,1.6062118
194,COL1A2,CD36,Fibroblast cell,Endothelial cell,1.606184,0.0,Ligand,Receptor,COL1A2,CD36,1.606184
195,APOE,LRP1,Stellate cell,Fibroblast cell,1.6052562,0.0,Ligand,Receptor,APOE,LRP1,1.6052562
198,CALM2,MYLK,Ductal cell type 1,Stellate cell,1.60326,0.0,Ligand,Receptor,CALM2,MYLK,1.60326
201,COL6A2,CD44,Fibroblast cell,Ductal cell type 1,1.5990227,0.0,Ligand,Receptor,COL6A2,CD44,1.5990227
202,CALM2,MYLK,Stellate cell,Endothelial cell,1.5973666,0.0,Ligand,Receptor,CALM2,MYLK,1.5973666
203,SERPING1,LRP1,Ductal cell type 1,Fibroblast cell,1.5958384,0.0,Ligand,Receptor,SERPING1,LRP1,1.5958384
208,APP,APLP2,Ductal cell type 1,Ductal cell type 1,1.590171,0.0,Ligand,Receptor,APP,APLP2,1.590171
209,APOE,LRP1,Fibroblast cell,Fibroblast cell,1.5873507,0.0,Ligand,Receptor,APOE,LRP1,1.5873507
210,IAPP,RAMP2,Endocrine cell,Endocrine cell,1.583601,0.0,Ligand,Receptor,IAPP,RAMP2,1.583601
211,APP,LRP1,Ductal cell type 1,Fibroblast cell,1.5829576,0.0,Ligand,Receptor,APP,LRP1,1.5829576
212,IAPP,ADRB2,Endocrine cell,Endocrine cell,1.5823934,0.0,Ligand,Receptor,IAPP,ADRB2,1.5823934
215,CXCL12,ITGB1,Fibroblast cell,Endothelial cell,1.5743878,0.0,Ligand,Receptor,CXCL12,ITGB1,1.5743878
217,TIMP3,CD44,Fibroblast cell,Fibroblast cell,1.5714773,0.0,Ligand,Receptor,TIMP3,CD44,1.5714773
218,CD99,CD81,Endocrine cell,Endothelial cell,1.5712519,0.0,Ligand,Receptor,CD99,CD81,1.5712519
219,VIM,CD44,Endothelial cell,Fibroblast cell,1.5712023,0.0,Ligand,Receptor,VIM,CD44,1.5712023
220,APP,APLP2,Endothelial cell,Ductal cell type 1,1.5691688,0.006,Ligand,Receptor,APP,APLP2,1.5691688
221,CALM2,MYLK,Fibroblast cell,Fibroblast cell,1.56616,0.0,Ligand,Receptor,CALM2,MYLK,1.56616
224,APP,LRP1,Endothelial cell,Fibroblast cell,1.5619555,0.0,Ligand,Receptor,APP,LRP1,1.5619555
228,SPARC,ENG,Fibroblast cell,Endothelial cell,1.5592893,0.0,Ligand,Receptor,SPARC,ENG,1.5592893
231,HLA-DRB1,CD4,Endothelial cell,Stellate cell,1.5543224,0.0,Ligand,Receptor,HLA-DRB1,CD4,1.5543224
234,CD99,CD81,Stellate cell,Fibroblast cell,1.5468738,0.0,Ligand,Receptor,CD99,CD81,1.5468738
235,CALM2,EGFR,Stellate cell,Fibroblast cell,1.5425547,0.0,Ligand,Receptor,CALM2,EGFR,1.5425547
236,GNAS,AVPR2,Endocrine cell,Endothelial cell,1.541928,0.0,Ligand,Receptor,GNAS,AVPR2,1.541928
237,COL1A2,CD44,Fibroblast cell,Ductal cell type 1,1.5408237,0.0,Ligand,Receptor,COL1A2,CD44,1.5408237
240,GNAI2,CAV1,Endothelial cell,Stellate cell,1.5319437,0.0,Ligand,Receptor,GNAI2,CAV1,1.5319437
242,GNAS,ADORA1,Endocrine cell,Ductal cell type 1,1.5306327,0.0,Ligand,Receptor,GNAS,ADORA1,1.5306327
244,VWF,LRP1,Endothelial cell,Fibroblast cell,1.527395,0.0,Ligand,Receptor,VWF,LRP1,1.527395
245,HSP90AA1,EGFR,Ductal cell type 1,Fibroblast cell,1.5261738,0.0,Ligand,Receptor,HSP90AA1,EGFR,1.5261738
246,GNAS,ADRB2,Endocrine cell,Endothelial cell,1.5246665,0.0,Ligand,Receptor,GNAS,ADRB2,1.5246665
250,LGALS1,ITGB1,Stellate cell,Endocrine cell,1.5196478,0.0,Ligand,Receptor,LGALS1,ITGB1,1.5196478
251,HSP90AA1,ERBB2,Ductal cell type 1,Ductal cell type 1,1.5160222,0.0,Ligand,Receptor,HSP90AA1,ERBB2,1.5160222
252,SPP1,ITGA5,Ductal cell type 1,Endothelial cell,1.5153992,0.0,Ligand,Receptor,SPP1,ITGA5,1.5153992
253,TIMP3,CD44,Fibroblast cell,Endocrine cell,1.5144147,0.0,Ligand,Receptor,TIMP3,CD44,1.5144147
254,VIM,CD44,Endothelial cell,Endocrine cell,1.5141397,0.001,Ligand,Receptor,VIM,CD44,1.5141397
256,CALM1,MYLK,Endothelial cell,Stellate cell,1.5084727,0.0,Ligand,Receptor,CALM1,MYLK,1.5084727
260,COL6A2,ITGA1,Fibroblast cell,Stellate cell,1.5035522,0.0,Ligand,Receptor,COL6A2,ITGA1,1.5035522
262,CALM2,PDE1A,Stellate cell,Stellate cell,1.4993408,0.0,Ligand,Receptor,CALM2,PDE1A,1.4993408
264,CALM1,SCTR,Ductal cell type 1,Ductal cell type 1,1.4968529,0.0,Ligand,Receptor,CALM1,SCTR,1.4968529
265,PTN,NCL,Fibroblast cell,Stellate cell,1.4964141,0.0,Ligand,Receptor,PTN,NCL,1.4964141
266,LGALS3BP,ITGB1,Fibroblast cell,Stellate cell,1.4932921,0.0,Ligand,Receptor,LGALS3BP,ITGB1,1.4932921
267,CALM2,INSR,Stellate cell,Ductal cell type 1,1.4926243,0.0,Ligand,Receptor,CALM2,INSR,1.4926243
268,HSPG2,ITGB1,Endothelial cell,Stellate cell,1.4925251,0.0,Ligand,Receptor,HSPG2,ITGB1,1.4925251
270,C3,CD81,Fibroblast cell,Fibroblast cell,1.4895487,0.0,Ligand,Receptor,C3,CD81,1.4895487
271,CALM2,INSR,Fibroblast cell,Endothelial cell,1.4883398,0.0,Ligand,Receptor,CALM2,INSR,1.4883398
272,PTN,NCL,Fibroblast cell,Ductal cell type 1,1.4869827,0.0,Ligand,Receptor,PTN,NCL,1.4869827
274,EFEMP2,AQP1,Fibroblast cell,Endothelial cell,1.4838818,0.0,Ligand,Receptor,EFEMP2,AQP1,1.4838818
275,TIMP3,CD44,Fibroblast cell,Endothelial cell,1.482732,0.0,Ligand,Receptor,TIMP3,CD44,1.482732
276,VIM,CD44,Endothelial cell,Endothelial cell,1.482457,0.0,Ligand,Receptor,VIM,CD44,1.482457
277,CALM2,MYLK,Endocrine cell,Stellate cell,1.4799511,0.002,Ligand,Receptor,CALM2,MYLK,1.4799511
279,PDAP1,PDGFRB,Ductal cell type 1,Stellate cell,1.4778732,0.0,Ligand,Receptor,PDAP1,PDGFRB,1.4778732
280,LAMA2,RPSA,Fibroblast cell,Ductal cell type 1,1.4775741,0.0,Ligand,Receptor,LAMA2,RPSA,1.4775741
281,CD99,CD81,Endocrine cell,Ductal cell type 1,1.4763163,0.001,Ligand,Receptor,CD99,CD81,1.4763163
282,CALM2,INSR,Stellate cell,Endocrine cell,1.4754478,0.01,Ligand,Receptor,CALM2,INSR,1.4754478
284,LGALS1,ITGB1,Fibroblast cell,Endocrine cell,1.4739118,0.0,Ligand,Receptor,LGALS1,ITGB1,1.4739118
287,GNAS,ADORA1,Endocrine cell,Endocrine cell,1.4695058,0.0,Ligand,Receptor,GNAS,ADORA1,1.4695058
288,GNAS,GCGR,Endocrine cell,Endocrine cell,1.4695058,0.0,Ligand,Receptor,GNAS,GCGR,1.4695058
291,PTN,SDC4,Fibroblast cell,Ductal cell type 1,1.4670899,0.0,Ligand,Receptor,PTN,SDC4,1.4670899
292,SPP1,ITGAV,Ductal cell type 1,Ductal cell type 1,1.4669632,0.0,Ligand,Receptor,SPP1,ITGAV,1.4669632
294,COL1A2,CD93,Fibroblast cell,Endothelial cell,1.4653976,0.0,Ligand,Receptor,COL1A2,CD93,1.4653976
295,GNAS,ADRB2,Endocrine cell,Endocrine cell,1.4639065,0.0,Ligand,Receptor,GNAS,ADRB2,1.4639065
296,CD99,CD81,Fibroblast cell,Endothelial cell,1.4608495,0.0,Ligand,Receptor,CD99,CD81,1.4608495
299,LGALS3BP,ITGB1,Fibroblast cell,Fibroblast cell,1.456888,0.0,Ligand,Receptor,LGALS3BP,ITGB1,1.456888
302,HSPG2,ITGB1,Endothelial cell,Fibroblast cell,1.4561208,0.0,Ligand,Receptor,HSPG2,ITGB1,1.4561208
304,CALM2,EGFR,Stellate cell,Ductal cell type 1,1.452494,0.0,Ligand,Receptor,CALM2,EGFR,1.452494
305,CALM2,MYLK,Fibroblast cell,Endothelial cell,1.4524918,0.0,Ligand,Receptor,CALM2,MYLK,1.4524918
306,TIMP3,KDR,Endothelial cell,Endothelial cell,1.4488882,0.0,Ligand,Receptor,TIMP3,KDR,1.4488882
307,LAMB2,RPSA,Endothelial cell,Ductal cell type 1,1.4481815,0.0,Ligand,Receptor,LAMB2,RPSA,1.4481815
308,TIMP3,CD44,Stellate cell,Ductal cell type 1,1.4474486,0.0,Ligand,Receptor,TIMP3,CD44,1.4474486
309,COL1A2,ITGA1,Fibroblast cell,Stellate cell,1.4453532,0.0,Ligand,Receptor,COL1A2,ITGA1,1.4453532
